address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,minsal,month,overdue,refresh,reslan,scale,url
上海市松江区莘砖公路650号双子楼B栋19F,公司发展快速 行业领先 提供转正,可转正,上海,大专家,0,com_w2pvsobx7tum,3,本科,0,2018-12-31,1,JAVA开发实习生,"计算机/互联网,医药","任职要求<br>
1、本科以上学历，喜欢从事IT技术类工作，对互联网移动端开发有浓厚兴趣；<br>
2、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作；<br>
4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强；<br>
<br>
岗位职责<br>
1、负责协助工程师进行移动端应用程序开发；<br>
2、服从公司的发展要求，认真学习和全面了解公司的相关情况和工作细节；<br>
3、负责公司基本项目的开发，熟练掌握公司所应用的专业技术<br>
4、参与公司所用技术的优化和升级 <br>",0,https://sxsimg.xiaoyuanzhao.com/DC/56/DC7A2553CC4DD1BFBCAC7532CD93DF56.png,200,150,4,0,2018-08-15 10:52:29,中文,150-500人,https://www.shixiseng.com/intern/inn_82dfzxtu4ip2
上海,大公司大平台，表现优秀者有转正机会,面议,上海,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-27,1,Java开发实习生（上海）,计算机软件,"<span style=""color:rgb(85, 85, 85);font-size:14px;"">工作职责：</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。</span><br><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">岗位要求：</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">1、一本以上在校学生，2018届本科或研究生毕业生，计算机相关专业；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">2、具有良好的计算机基础知识和基本开发能力；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">3、具有较强的责任感、沟通和表达能力、业务分析能力；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">4、具有良好的团队协作能力，自我学习能力较强；</span><br><span style=""color:rgb(85, 85, 85);font-size:14px;"">5、可长期实习。</span>",0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,91,8,0,2018-08-15 10:51:54,中文,500-2000人,https://www.shixiseng.com/intern/inn_xgkiarq6v8pk
海淀区五道口清华科技园A座602,顶级团队，风口行业，快速成长,面议,北京,TokenInsight,0,com_hrfbbqbpq2az,4,本科,0,2018-08-29,1,后端研发工程师,计算机/互联网,"<p>
	岗位职责<span></span>
</p>
<ol>
	<li style=""text-align:left;"">
		量化交易系统数据仓库和底层通讯模块的开发和维护；<span></span>
	</li>
	<li style=""text-align:left;"">
		APP 的后端服务开发和维护；<span></span>
	</li>
	<li style=""text-align:left;"">
		负责产品后端架构的设计、优化，提升后端服务稳定、可靠、高效；<span></span>
	</li>
</ol>
<p>
	职位要求<span></span>
</p>
<ol>
	<li style=""text-align:left;"">
		统招本科及以上学历，<span>985</span>院校优先；<span></span>
	</li>
	<li style=""text-align:left;"">
		1 - 2 年<span> Java </span>技术栈开发经验，熟悉主流开发语言及操作系统原理，了解分布式系统；<span></span>
	</li>
	<li style=""text-align:left;"">
		有<span>BAT </span>等互联网公司的实习、工作经历；<span></span>
	</li>
	<li style=""text-align:left;"">
		有数学建模比赛<span> /
ACM </span>比赛经历和奖项的优先；
	</li>
	<li style=""text-align:left;"">
		快速学习能力，自主驱动。
	</li>
</ol>",0,https://sxsimg.xiaoyuanzhao.com/18/17/181058E149ED5FB70A4B46C98414A917.png,150,100,4,0,2018-08-15 10:51:52,中文,15-50人,https://www.shixiseng.com/intern/inn_hultl9fcs7s7
厦门市思明区台东路68号501单元,大公司大平台，有转正机会。,可转正,厦门,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-27,1,Java开发实习生（厦门）,计算机软件,<p>工作职责：<br>1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；<br>2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；<br>3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。<br><br>岗位要求：<br>1、一本以上在校学生，2019届毕业生，计算机相关专业；<br>2、具有良好的计算机基础知识和基本开发能力；<br>3、具有较强的责任感、沟通和表达能力、业务分析能力；<br>4、具有良好的团队协作能力，自我学习能力较强；<br>5、可实习6个月以上。&nbsp;&nbsp;<br></p>,0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:51:45,中文,500-2000人,https://www.shixiseng.com/intern/inn_w6weuprbaupn
重庆市渝北区渝兴广场B1八楼（轻轨光电园2B）,大公司大平台，能真正学到东西，表现优秀可直接转正。,可转正,重庆,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-25,1,Java开发实习生（重庆）,计算机软件,"<p>
	工作职责：
</p>
<p>
	1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；
</p>
<p>
	2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；
</p>
<p>
	3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。
</p>
<p>
	岗位要求：
</p>
<p>
	1、一本以上在校学生，2019届毕业生，计算机相关专业；
</p>
<p>
	2、具有良好的计算机基础知识和基本开发能力；
</p>
<p>
	3、具有较强的责任感、沟通和表达能力、业务分析能力；
</p>
<p>
	4、具有良好的团队协作能力，自我学习能力较强；
</p>
<p>
	5、可实习6个月以上。&nbsp; &nbsp;
</p>",0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:51:39,中文,500-2000人,https://www.shixiseng.com/intern/inn_un0ymhekb8wq
北京市海淀区用友产业园东区19C4层,大公司大平台，能真正学到东西，表现优秀可直接转正。,可转正,北京,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-22,1,Java开发实习生（北京）,计算机软件,<p>工作职责：</p><p>1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；</p><p>2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；</p><p>3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。</p><p>岗位要求：</p><p>1、一本以上在校学生，2019届毕业生，计算机相关专业；</p><p>2、具有良好的计算机基础知识和基本开发能力；</p><p>3、具有较强的责任感、沟通和表达能力、业务分析能力；</p><p>4、具有良好的团队协作能力，自我学习能力较强；</p><p>5、可实习6个月以上。 &nbsp;&nbsp;</p>,0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:51:08,中文,500-2000人,https://www.shixiseng.com/intern/inn_fykeh1wpk1yi
建邺区汉中门大街301号、鼓楼区,大公司大平台，能真正学到东西，表现优秀可直接留用。,可转正,南京,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-22,1,Java开发实习生（南京）,计算机软件,<p>工作职责：</p><p>1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；</p><p>2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；</p><p>3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。</p><p>岗位要求：</p><p>1、一本以上在校学生，2019届毕业生，计算机相关专业；</p><p>2、具有良好的计算机基础知识和基本开发能力；</p><p>3、具有较强的责任感、沟通和表达能力、业务分析能力；</p><p>4、具有良好的团队协作能力，自我学习能力较强；</p><p>5、可实习6个月以上。 &nbsp;&nbsp;</p>,0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:51:05,中文,500-2000人,https://www.shixiseng.com/intern/inn_xfscpjhqint9
苏州工业园区月亮湾15号中新大厦41楼02单元,大公司大平台，能真正学到东西，表现优秀可直接转正。,可转正,苏州,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-20,1,Java开发实习生（苏州）,计算机软件,"<p>
	工作职责：
</p>
<p>
	1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；
</p>
<p>
	2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；
</p>
<p>
	3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。
</p>
<p>
	岗位要求：
</p>
<p>
	1、一本以上在校学生，2019届毕业生，计算机相关专业；
</p>
<p>
	2、具有良好的计算机基础知识和基本开发能力；
</p>
<p>
	3、具有较强的责任感、沟通和表达能力、业务分析能力；
</p>
<p>
	4、具有良好的团队协作能力，自我学习能力较强；
</p>
<p>
	5、可实习6个月以上。 &nbsp;&nbsp;
</p>",0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:51:04,中文,500-2000人,https://www.shixiseng.com/intern/inn_exrbbenahhs0
芜湖市鸠江区瑞祥路88号皖江财富广场,大公司大平台，能真正学到东西，表现优秀可直接转正。,可转正,芜湖,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-20,1,Java开发实习生（芜湖）,计算机软件,<p>工作职责：</p><p>1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；</p><p>2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；</p><p>3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。</p><p>岗位要求：</p><p>1、一本以上在校学生，2019届毕业生，计算机相关专业；</p><p>2、具有良好的计算机基础知识和基本开发能力；</p><p>3、具有较强的责任感、沟通和表达能力、业务分析能力；</p><p>4、具有良好的团队协作能力，自我学习能力较强；</p><p>5、可实习6个月以上。 &nbsp;&nbsp;<br></p>,0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:50:50,中文,500-2000人,https://www.shixiseng.com/intern/inn_inyaztroqlvz
武汉市东西湖区金银湖路18号财富大厦,大公司大平台，能真正学到东西，表现优秀可直接转正。,可转正,武汉,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-20,1,Java开发实习生,计算机软件,"<p>
	工作职责：
</p>
<p>
	1、面向金融客户，提供专业的页面开发、功能开发、接口开发服务，以信息技术推动金融进步；
</p>
<p>
	2、负责项目实施交付过程中客户化开发、原型产品功能开发系统问题解决等相关工作，以及项目经理安排的其他任务；
</p>
<p>
	3、参与开发团队技术研讨与内容研发工作，持续提出并执行绩效改进策略。
</p>
<p>
	岗位要求：
</p>
<p>
	1、一本以上在校学生，2019届毕业生，计算机相关专业；
</p>
<p>
	2、具有良好的计算机基础知识和基本开发能力；
</p>
<p>
	3、具有较强的责任感、沟通和表达能力、业务分析能力；
</p>
<p>
	4、具有良好的团队协作能力，自我学习能力较强；
</p>
<p>
	5、可实习6个月以上。 &nbsp;&nbsp;
</p>",0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:50:50,中文,500-2000人,https://www.shixiseng.com/intern/inn_f1rucnjp6jp9
深圳市南山区蛇口望海路招商局广场,大公司大平台，能真正学到东西，表现好可直接转正。,可转正,深圳,用友金融,0,com_fv80jth8u04v,4,本科,0,2018-08-29,1,Java开发实习生（深圳）,计算机软件,"<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">岗位职责：</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">1、根据开发计划或需求说明书，在用友UAP平台完成开发任务；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">2、理解需求文档，能够对简单模型做数据结构和程序设计，并编写代码实现；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">3、能够按照项目规范，编写开发类技术文档；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">4、能够到客户现场工作；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">5、本科及以上学历。</span><br>
<br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">岗位要求：</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">1、精通 Java 编程，熟悉 JavaEE 体系结构和常用的框架 (Spring,Struts,ibatis等)；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">2、熟悉Swing、jsp，熟悉web编程，了解Javascript、JQuery等web常用技术；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">3、熟练使用Eclipse等集成开发工具；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">4、熟悉Tomcat、Weblogic等应用服务器；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">5、熟练掌握sql语法，熟练使用plsql等软件进行数据库操作；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">6、工作积极主动，具有较强学习和领悟力 ；</span><br>
<span style=""font-size:14px;color:#333333;background-color:#ffffff;"">7、有较强的独立工作能力和团队协作精神，有较好的沟通表达能力。</span>",0,https://sxsimg.xiaoyuanzhao.com/15/44/15D1B894BC5836CAC09412F35465D244.jpg,150,100,6,0,2018-08-15 10:50:46,中文,500-2000人,https://www.shixiseng.com/intern/inn_bevbqqxthvw3
徐汇区 漕河泾开发区古美路1582号总部园2期C幢 7楼（9号线漕河泾3号口出731公交方向通道出来步行5分钟即可   或者   12号线虹梅路7号口）近古美路田林路,发展前景、做五休二、员工福利、公司氛围,面议,上海,网鱼网咖,0,com_x9js6yzqfwel,4,不限,0,2018-08-28,1,Java开发实习生,计算机/互联网,<p>岗位职责：</p><p>1、了解网鱼计费业务系统，负责简单的开发工作；</p><p>2、了解网鱼门店的改价业务，处理门店价格配置流程，完成门店部分运维工作。</p><p>任职资格：</p><p>1、计算机相关专业的大三、大四或研一、研二等；</p><p>2、能够使用mysql数据库，java开发工具如：eclipse或IntelliJ IDEA；</p><p>3、有相关的开发作品或相关的实践经验；</p><p>4、具有良好的求知欲和学习能力；</p><p>5、具有良好的的责任心，积极主动，仔细认真。</p>,0,https://sxsimg.xiaoyuanzhao.com/64/6A/64289BBD60906528B0A3408323AEEB6A.png,200,150,7,0,2018-08-15 10:46:01,中文,500-2000人,https://www.shixiseng.com/intern/inn_yfyftzwvddq0
上海浦东大道981号6楼,新平台、新挑战、新机遇,可转正,上海,长江众创,0,com_wiflmjsupt4n,4,本科,0,2018-08-21,1,助理软件工程师（JAVA）,计算机/互联网,<strong>岗位职责：</strong><p>1.	负责产品后台的开发和调试工作</p><p>2.	根据业务需求对相关产品前端功能进行维护和升级</p><p><br></p><p><strong>任职要求：</strong></p><p>1. <span>计算机相关专业，</span>18<span>届毕业生或在职研究生</span></p><p>2. <span>掌握</span>Java MVC<span>开发架构模式，熟练掌握各种开源框架，如</span><span>Spring Boot</span><span>、</span><span>Mybatis</span><span>以及</span><span>Restful</span><span>架构等</span></p><p>3. &nbsp;<span>熟悉</span><span>Linux</span><span>操作系统</span></p><p>4.	热爱编程，学习能力强。具有良好的逻辑思维能力，较强的沟通交流能力，真诚敬业，踏实肯干，富有钻研精神</p><p>5.	优异者留用</p>,0,https://sxsimg.xiaoyuanzhao.com/46/29/4620514FBC1ED3975DE632C50402D829.png,200,100,10,0,2018-08-15 10:45:31,中文,50-150人,https://www.shixiseng.com/intern/inn_mlcoawzpe1a5
高新区剑南大道拓新西三街46号保利星座3栋1409,转正机会  五险一金  专业培训,面议,成都,微鑫通,0,com_ju4tfsc1fr5k,5,不限,0,2018-08-20,1,java开发工程师（2019届）,计算机/互联网,<p>岗位职责：<br>1、在技术经理的指导下撰写模块相关技术文档（流程设计、伪代码等）；<br>2、 负责分工模块功能代码的实现；<br>3、 负责代码代码单元测试和模块集成联调；</p><p>任职资格：<br>1、计算机或相关专业2018年应届毕业生；<br>2、熟悉Java/J2EE相关技术，熟练使用Hibernate、Spring等技术框架，熟悉Eclipse开发环境；<br>3、熟悉Tomcat的安装和配置；<br>4、熟悉Mysql数据库系统；<br>5、有实际项目开发经验者优先；<br>6、具有良好的团队合作精神，工作认真负责，善于学习；<br>7、非常好的学习平台和提升机会，有竞争力的薪酬制度</p><p><br></p><p><br></p>,0,https://sxsimg.xiaoyuanzhao.com/0A/6D/0A9970020D77B5737A01C07B6B16596D.png,200,100,6,0,2018-08-15 10:45:17,中文,15-50人,https://www.shixiseng.com/intern/inn_1mqneazvzoal
上海市黄浦区圆明园路209号，真光大楼,公司氛围好，环境好，颜值高，技术新，大牛多，下午茶，弹性上班,面议,上海,众安保险,0,com_susxpgzbb4di,3,不限,0,2018-09-08,1,Java开发实习生（人工智能方向）,计算机/互联网,"工作职责<br>
<br>
1. 负责对人工智能模型进行工程服务化，并帮组算法工程师和数据科学家搭建对应的管理工具平台<br>
<br>
2. 对已经上线的人工智能技术，从技术和自动化角度进行运维和技术支持。<br>
<br>
<br>
任职要求<br>
<br>
1.扎实的编程基础，精通JAVA，有不错的Spring系列框架编程经验者优先<br>
<br>
2.精通关系数据以及NoSQL数据工具至少一种产品，如MySQL、MongoDB、Redis等；<br>
<br>
3.逻辑性强，心理素质好，能承受工作压力<br>",0,https://sxsimg.xiaoyuanzhao.com/5C/74/5C081F7F567375259C530407908F0374.png,200,150,4,0,2018-08-15 10:37:24,中文,500-2000人,https://www.shixiseng.com/intern/inn_qcoik5dgnzz6
北京市西城区西什库大街31号九思文创园,公司氛围好，环境好，颜值高，技术新，大牛多，下午茶，弹性上班,面议,北京,众安保险,0,com_susxpgzbb4di,3,本科,0,2018-09-12,1,Java开发实习生,计算机/互联网,<div><span>岗位职责：</span> </div><div><span>1. 参与大数据治理平台的开发；</span> </div><div><span>2. 参与数据分析、治理；</span> </div><div><span>3. 根据 Leader 要求，必要时可在上级帮助下顺利完成上级下达的开发任务。</span> </div><p>岗位要求：</p><div>1. 本科及以上学历，<span>计算机相关专业；</span> </div><div>2.&nbsp;<span>有JAVA相关开发或项目经验</span><span>；</span> </div><div>3. 善于主动学习，具有良好的沟通能力、团队协助能力及分析、解决问题能力；</div><div><span>4. 有较强的责任感，并对大健康IT有浓厚兴趣；</span> </div><div><span>5. 每周可出勤3天以上。</span> </div>,0,https://sxsimg.xiaoyuanzhao.com/5C/74/5C081F7F567375259C530407908F0374.png,200,150,4,0,2018-08-15 10:37:19,中文,500-2000人,https://www.shixiseng.com/intern/inn_5ukeqle5y3mt
上海市黄浦区圆明园路209号真光大楼,福利多，氛围好，环境优,面议,上海,众安保险,0,com_susxpgzbb4di,3,本科,0,2018-08-24,1,java开发实习生,计算机/互联网,<div><span>岗位职责：</span></div><div><span>1. 参与大数据治理平台的开发；</span></div><div><span>2. 参与数据分析、治理；</span></div><div><span>3. 根据 Leader 要求，必要时可在上级帮助下顺利完成上级下达的开发任务。</span></div><p>岗位要求：</p><div>1. 本科及以上学历，<span>计算机相关专业；</span></div><div>2.&nbsp;<span>有JAVA相关开发或项目经验</span><span>；</span></div><div>3. 善于主动学习，具有良好的沟通能力、团队协助能力及分析、解决问题能力；</div><div><span>4. 有较强的责任感，并对大健康IT有浓厚兴趣；</span></div><div><span>5. 每周可出勤3天以上。</span></div><div><span><br></span></div><div><br></div>,0,https://sxsimg.xiaoyuanzhao.com/5C/74/5C081F7F567375259C530407908F0374.png,200,150,6,0,2018-08-15 10:36:56,中文,500-2000人,https://www.shixiseng.com/intern/inn_nkn1ibfupvcc
上海市黄浦区圆明园路209号真光大楼,环境好，福利好，牛人多,面议,上海,众安保险,0,com_susxpgzbb4di,4,硕士,0,2018-08-24,1,Java实习生-机器学习平台开发,计算机/互联网,<p>1.有一定的&nbsp;<span>JAVA</span><span>基础，&nbsp;熟悉</span><span>JAVAEE</span><span>规范，熟悉常用的设计模式及</span><span>Web</span><span>的开发和应用；</span></p><p>2.协助完成系统设计、核心代码的开发和系统优化等工作&nbsp;；</p><p>3.<span>能承受一定的工作压力，有责任心和上进心，能通过持续学习完善自身，有担当，执行力强，乐于分享；</span></p><p>4.&nbsp;硕士以上学历，每周实习<span>4</span><span>天左右。</span></p>,0,https://sxsimg.xiaoyuanzhao.com/5C/74/5C081F7F567375259C530407908F0374.png,200,150,3,0,2018-08-15 10:36:53,中文,500-2000人,https://www.shixiseng.com/intern/inn_nrurju0ngy9j
上海市黄浦区北京东路130号中实大楼,前景好，牛人多，福利优,面议,上海,众安保险,0,com_susxpgzbb4di,4,硕士,0,2018-08-24,1,java实习生,计算机/互联网,<p>岗位职责：</p><p>1. 协助完成系统设计、核心代码的开发和系统优化等工作<span>&nbsp;</span><span>；</span></p><p>2.&nbsp;协助业务方梳理业务需求，提供业务规划方案、架构设计方案，&nbsp;并能根据方案展开研发工作的开展等</p><p><br></p><p>任职资格：</p><p>1.有一定的&nbsp;JAVA<span>基础，</span><span>&nbsp;</span><span>熟悉</span><span>JAVAEE</span><span>规范，熟悉常用的设计模式</span><span>及</span><span>Web</span><span>的开发和应用；</span></p><p>2.<span>能承受一定的工作压力，有责任心和上进心，能通过持续学习完善自身，有担当，执行力强，乐于分享；</span></p><p>3. 硕士以上学历，每周实习4天左右<span>。</span></p>,0,https://sxsimg.xiaoyuanzhao.com/5C/74/5C081F7F567375259C530407908F0374.png,200,150,6,0,2018-08-15 10:36:52,中文,500-2000人,https://www.shixiseng.com/intern/inn_ixeqhesjqoyt
北京市海淀区中关村大街18号科贸大厦B座18层,大牛多、机会多,面议,北京,数据堂,0,com_duboqz8hk0vf,5,本科,0,2018-09-14,1,后端Java研发实习生,计算机/互联网,"<p style=""text-align:left;""><br> 岗位职责：<span><br> 1</span>、参与互联网产品的设计，开发；<span><br> 2</span>、根据设计文档或需求文档，进行产品开发和调试；<span><br> 3</span>、负责所开发系统部分的文档编写和维护；<span><br> 4</span>、协助测试人员进行软件测试。<br> <span><br> </span>任职资格<span><br> 1. </span>计算机相关专业、热爱编程；<span><br> 2. </span>对编程基础知识掌握熟练，包括数据结构、面向对象编程等；<span><br> 3. </span>良好的编程习惯，追求极致的代码品质，了解常用设计模式；<span><br> 4. </span>思维灵活，极强的学习能力，能够独立解决问题；<span><br> 5. </span>有<span>JAVA</span>开发经验者优先。<span></span> </p>",0,https://sxsimg.xiaoyuanzhao.com/F8/AB/F8293E3A1A2E8393700AE850BA5C1AAB.png,2,1,4,0,2018-08-15 10:35:30,中文,150-500人,https://www.shixiseng.com/intern/inn_3lqsvdc6fj3b
广东省深圳市南山区软件产业基地2栋c座1204,工作日包工作午餐、节假日津贴礼品福利、季度出游,可转正,深圳,AICoin,0,com_qkqf927vyftk,5,本科,0,2018-09-12,1,前端实习生,计算机/互联网,"<p>
	1. 计算机相关专业（大三、大四优先）；
</p>
<p>
	2. 热衷前端技术，学习能力强，做事认真、负责，能够专心学习技术；
</p>
<p>
	3. 掌握前端基础技能：HTML、CSS、JavaScript、DOM；
</p>
<p>
	4. 有独立思考解决问题能力；
</p>
<p>
	5. 有独立开发网站项目经验的优先；
</p>
<p>
	6. 上班时间为9:00-18:30，具体可根据课表安排，仅限在校生。
</p>",0,https://sxsimg.xiaoyuanzhao.com/BE/D6/BE9F00C7274F5DCABC04A4FC3BC0E9D6.png,200,150,4,0,2018-08-15 10:33:15,中文,50-150人,https://www.shixiseng.com/intern/inn_8dpfzfbtlrsj
上海市徐汇区漕河泾开发区钦江路333号联通事业部办公区,可转正 培训多 技能提升快,可转正,上海,亚信科技,0,com_uucmvyqsxdgt,5,本科,0,2018-09-26,1,2019届Java开发实习生（上海）,软件,"<div>
	职位描述：
</div>
<div>
	<div>
		<p>
			注意：请在简历上标注可实习时间，方便我们第一时间给您安排面试
		</p>
		<p>
			职位描述：
		</p>
		<div>
			<div>
				职位说明：<br>
1、应聘者从暑期开始在公司进行实习和培训，秋季通过考核即可转聘，并继续完成1年实习期。<br>
2、参与公司核心软件产品设计与开发，其成果会应用于亚信各产品线，为客户提供电信服务运营、智慧城市、智慧医疗、网络安全等解决方案；构建高效率、高质量的算法平台，优化为客户所提供各类产品的体验。<br>
3、工作地点在亚信战略重点的城市，我们提供丰富的学习机会、广阔的发展平台、以能力定未来。<br>
<br>
招聘对象：<br>
2019届本科毕业生，打四可以全职实习，不可兼职；<br>
计算机、软件、信息工程、数学等相关专业；<br>
成绩优秀，拥有一定的技术特长；<br>
具备较强的学习能力、创新能力，和严谨的逻辑思维能力；<br>
具有团队合作精神和强烈的责任心；<br>
热爱软件研发工作；<br>
能接受加班，具备一定抗压性。<br>
实习期至少6个月。<br>
<br>
职位要求：<br>
1、精通JAVA程序设计，较好的JAVA编程理念，具备较强的系统分析和软件设计实现能力；<br>
2、深刻理解以J2EE为基本框架的Web编程技术， 熟悉前台开发技术Css、JavaScript、Jsp、Extjs、Flex，精通Jsp、Struts、Spring、Hibernate、Ibatis等框架中的几种；<br>
3、能够熟练操作主流操作系统，如：HPUX、AIX、Soloris、Linux；<br>
4、熟悉Oracle、MySQL等主流关系数据库，熟练掌握SQL和存储过程的编写；<br>
5、具备较强的办公软件使用能力，可以熟练操作WORD、EXCEL、PPT、PROJECT、VISIO；&nbsp;<br>
6、能够熟练使用SVN、CVS等版本控制工具；
			</div>
		</div>
	</div>
</div>",0,https://sxsimg.xiaoyuanzhao.com/BA/3B/BAD25D660674E015E42C177A110C2A3B.png,180,120,6,0,2018-08-15 10:32:57,中文,2000人以上,https://www.shixiseng.com/intern/inn_ozq86oxi5ss8
北京市东城区建国门街道东单北大街1号 国旅大厦502室 友邦资讯科技（北京）有限公司,公司氛围好,面议,北京,友邦创新,0,com_ibybcgmfxl6b,3,本科,0,2018-09-30,1,Java 实习生,计算机/互联网,"<p>
	职责：
</p>
<p>
	-按照TSS开发标准，设计、开发、测试和维护相关应用程序；
</p>
<p>
	-按时高质量地完成任务；
</p>
<p>
	-与AIA成员合作，实现项目目标。
</p>
<p>
	&nbsp;
</p>
<p>
	要求：
</p>
<p>
	-IT相关专业，本科及以上学历在读；
</p>
<p>
	-至少0.5年的编程经验，有Java开发经验者优先；
</p>
<p>
	-以下经验（至少1个）：
</p>
<p>
	•Java，Spring，SpringMVC
</p>
<p>
	•响应式设计
</p>
<p>
	• MS Sqlserver
</p>
<p>
	• eclipse IDE
</p>
<p>
	<span>-良好的英语读写能力；</span><span></span> 
</p>
<p>
	-以积极的态度面对挑战和机遇，在实践中学习；
</p>
<p>
	-优秀的团队沟通、解决和分析问题的能力。
</p>",0,https://sxsimg.xiaoyuanzhao.com/84/3D/8470097E379191637DE029C0B382A43D.jpg,150,100,4,0,2018-08-15 10:27:36,中文,500-2000人,https://www.shixiseng.com/intern/inn_h6jz0nhrrppi
